sample,measured_angle,simple_narx_simulation,advanced_gru_simulation,advanced_lstm_simulation
4579,-0.3455751918948773,-0.5511289834976196,-0.3764231503009796,-0.3812692165374756
4580,-0.3832743037379548,-0.5882892608642578,-0.4084012806415558,-0.4167216718196869
4581,-0.3895574890451343,-0.58985435962677,-0.4102942645549774,-0.42015019059181213
4582,-0.3675663404700058,-0.5565121173858643,-0.3841746747493744,-0.39509478211402893
4583,-0.32672563597333854,-0.4912525713443756,-0.3339548110961914,-0.34565985202789307
4584,-0.26389378290154264,-0.39911550283432007,-0.2648169994354248,-0.27616554498672485
4585,-0.18849555921538758,-0.28688040375709534,-0.18306784331798553,-0.19252774119377136
4586,-0.10995574287564276,-0.16262070834636688,-0.09593617916107178,-0.1024133712053299
4587,-0.02827433388230814,-0.035086967051029205,-0.011053428053855896,-0.01404653862118721
4588,0.0439822971502571,0.08705704659223557,0.06428007781505585,0.06498410552740097
4589,0.10367255756846318,0.19603949785232544,0.12406730651855469,0.1283545196056366
4590,0.14765485471872028,0.28568336367607117,0.16470959782600403,0.17193450033664703
4591,0.16964600329384882,0.35187435150146484,0.18551260232925415,0.19481509923934937
4592,0.17278759594743864,0.3927343785762787,0.18864379823207855,0.19925259053707123
4593,0.16336281798666927,0.4085145890712738,0.17836110293865204,0.18945717811584473
4594,0.15079644737231007,0.40126195549964905,0.15957894921302795,0.170352965593338
4595,0.1350884841043611,0.3743340075016022,0.13690930604934692,0.1468418687582016
4596,0.12252211349000193,0.33184003829956055,0.11430209130048752,0.12325730919837952
4597,0.11309733552923255,0.2781012952327728,0.09476719051599503,0.10282588750123978
4598,0.10995574287564276,0.21721650660037994,0.08007261157035828,0.08733204007148743
4599,0.10995574287564276,0.15278558433055878,0.07061579823493958,0.07711759209632874
4600,0.10995574287564276,0.08780207484960556,0.06557959318161011,0.07131202518939972
4601,0.10995574287564276,0.024684034287929535,0.06331134587526321,0.06820616871118546
4602,0.10995574287564276,-0.03458788990974426,0.06182156503200531,0.0657782256603241
4603,0.10995574287564276,-0.08826007694005966,0.05931650847196579,0.06225735694169998
4604,0.10681415022205297,-0.1345701515674591,0.05466079339385033,0.0565502792596817
4605,0.10053096491487339,-0.17155079543590546,0.04767570644617081,0.048483215272426605
4606,0.09110618695410401,-0.1969410628080368,0.039226800203323364,0.03887348994612694
4607,0.08168140899333463,-0.20824843645095825,0.03110085427761078,0.029417533427476883
4608,0.07539822368615504,-0.20297394692897797,0.02570275589823723,0.022384440526366234
4609,0.07539822368615504,-0.17896965146064758,0.025625668466091156,0.020166469737887383
4610,0.07539822368615504,-0.13487298786640167,0.03317064046859741,0.02483648620545864
4611,0.07853981633974483,-0.0705617368221283,0.04989488422870636,0.03787006810307503
4612,0.0879645943005142,0.012415541335940361,0.07623225450515747,0.05997343733906746
4613,0.10681415022205297,0.1104876771569252,0.11120761930942535,0.09079518914222717
4614,0.13194689145077132,0.21789394319057465,0.15228842198848724,0.12852653861045837
4615,0.16022122533307945,0.3268541097640991,0.19545921683311462,0.169680655002594
4616,0.1916371518689774,0.42820343375205994,0.2356146275997162,0.20930233597755432
4617,0.21676989309769573,0.5124579071998596,0.2672962248325348,0.24169673025608063
4618,0.2324778563656447,0.5710486173629761,0.28561899065971375,0.26169514656066895
4619,0.23561944901923448,0.597338080406189,0.2870860993862152,0.2659427225589752
4620,0.22305307840487532,0.587183952331543,0.2700541913509369,0.25304505228996277
4621,0.19792033717615698,0.5391122102737427,0.23453496396541595,0.22272658348083496
4622,0.15707963267948966,0.45434996485710144,0.18165931105613708,0.1756237894296646
4623,0.10367255756846318,0.3368982672691345,0.11399058252573013,0.1139570102095604
4624,0.04084070449666732,0.19361740350723267,0.036211974918842316,0.04194976016879082
4625,-0.02827433388230814,0.0341162234544754,-0.04501809924840927,-0.03446877747774124
4626,-0.09424777960769379,-0.1298186480998993,-0.12205056846141815,-0.1083746999502182
4627,-0.15393804002589986,-0.2853977680206299,-0.18754452466964722,-0.17264552414417267
4628,-0.19792033717615698,-0.4204554557800293,-0.23567602038383484,-0.2207813262939453
4629,-0.21991148575128552,-0.5250601768493652,-0.2629877030849457,-0.24825790524482727
4630,-0.22305307840487532,-0.5925718545913696,-0.26867151260375977,-0.2542543113231659
4631,-0.21362830044410594,-0.6199188232421875,-0.25424471497535706,-0.24137604236602783
4632,-0.18849555921538758,-0.6072933673858643,-0.22289776802062988,-0.21336182951927185
4633,-0.15393804002589986,-0.5576446056365967,-0.178909569978714,-0.17386391758918762
4634,-0.11309733552923255,-0.4761793315410614,-0.1272421032190323,-0.1268375664949417
4635,-0.07225663103256524,-0.36985450983047485,-0.07315693795681,-0.07696133852005005
4636,-0.031415926535897934,-0.24680161476135254,-0.02174273505806923,-0.02916780114173889
4637,0.0031415926535897933,-0.11571024358272552,0.02261890098452568,0.01228230819106102
4638,0.031415926535897934,0.014757359400391579,0.05678870156407356,0.04442066699266434
4639,0.047123889803846894,0.13650056719779968,0.0792602151632309,0.0658281147480011
4640,0.053407075111026485,0.24247373640537262,0.09016022086143494,0.07662884891033173
4641,0.053407075111026485,0.3271005153656006,0.09089146554470062,0.0781671404838562
4642,0.05026548245743669,0.38653329014778137,0.0835886001586914,0.07248257845640182
4643,0.05026548245743669,0.418718546628952,0.07055969536304474,0.061808306723833084
4644,0.05026548245743669,0.4233006238937378,0.05395741015672684,0.048228103667497635
4645,0.05026548245743669,0.4014419913291931,0.03568854182958603,0.033507637679576874
4646,0.05026548245743669,0.35564881563186646,0.017428774386644363,0.019065164029598236
4647,0.05026548245743669,0.2896595001220703,0.000675540417432785,0.006039705127477646
4648,0.05026548245743669,0.20838285982608795,-0.013175923377275467,-0.004594743251800537
4649,0.05026548245743669,0.11781234294176102,-0.02275790274143219,-0.011919546872377396
4650,0.05026548245743669,0.024831127375364304,-0.026694845408201218,-0.014999311417341232
4651,0.05026548245743669,-0.06313575804233551,-0.023633666336536407,-0.012853633612394333
4652,0.05026548245743669,-0.13862575590610504,-0.012346185743808746,-0.004459131509065628
4653,0.05026548245743669,-0.19477176666259766,0.008097216486930847,0.011213541030883789
4654,0.05969026041820607,-0.22599154710769653,0.03808201849460602,0.03504230082035065
4655,0.07225663103256524,-0.2286258339881897,0.07713586091995239,0.0673728808760643
4656,0.09738937226128358,-0.20143423974514008,0.12358676642179489,0.10746169090270996
4657,0.12566370614359174,-0.1459246128797531,0.17429429292678833,0.15297383069992065
4658,0.16022122533307945,-0.06651423871517181,0.22460411489009857,0.1997782438993454
4659,0.19792033717615698,0.029538242146372795,0.26868751645088196,0.24216023087501526
4660,0.22305307840487532,0.13256976008415222,0.3003293573856354,0.27363449335098267
4661,0.23876104167282428,0.23143276572227478,0.3138977885246277,0.28855299949645996
4662,0.2324778563656447,0.3148435652256012,0.30520111322402954,0.28327590227127075
4663,0.21048670779051615,0.37287992238998413,0.27213019132614136,0.25535351037979126
4664,0.16964600329384882,0.39825305342674255,0.21412187814712524,0.20308466255664825
4665,0.10367255756846318,0.38712552189826965,0.13213083148002625,0.12719549238681793
4666,0.02199114857512855,0.3395278751850128,0.030631886795163155,0.032176725566387177
4667,-0.07225663103256524,0.2595527768135071,-0.0813961997628212,-0.07373839616775513
4668,-0.16650441064025903,0.15534640848636627,-0.19143591821193695,-0.17941021919250488
4669,-0.24504422698000386,0.03864790126681328,-0.28538987040519714,-0.2722361981868744
4670,-0.2984513020910304,-0.07642578333616257,-0.3501313328742981,-0.3386099636554718
4671,-0.31730085801256913,-0.1753261238336563,-0.375722736120224,-0.3657870888710022
4672,-0.29530970943744056,-0.24524816870689392,-0.35641413927078247,-0.34864431619644165
4673,-0.23561944901923448,-0.27684828639030457,-0.2907802164554596,-0.2861860394477844
4674,-0.13194689145077132,-0.2651787996292114,-0.18082687258720398,-0.17950628697872162
4675,0.0031415926535897933,-0.21008725464344025,-0.033002130687236786,-0.034534700214862823
4676,0.16022122533307945,-0.11650213599205017,0.14024469256401062,0.1358221173286438
4677,0.3204424506661589,0.005392557010054588,0.321064293384552,0.31274837255477905
4678,0.47438049069205873,0.14066141843795776,0.48834753036499023,0.4771243631839752
4679,0.5874778262212914,0.27137699723243713,0.620830774307251,0.6097629070281982
4680,0.6565928646002668,0.37945857644081116,0.7007007598876953,0.6887967586517334
4681,0.6597344572538566,0.4495498836040497,0.7142490148544312,0.7036113739013672
4682,0.6031857894892403,0.47082218527793884,0.6579402685165405,0.6509048938751221
4683,0.48380526865282814,0.4375046491622925,0.5312660932540894,0.5297441482543945
4684,0.30159289474462014,0.3489589989185333,0.33978283405303955,0.34509140253067017
4685,0.07225663103256524,0.21020713448524475,0.09872739762067795,0.1095404326915741
4686,-0.1759291886010284,0.032872527837753296,-0.17021353542804718,-0.15567536652088165
4687,-0.43353978619539146,-0.16473154723644257,-0.4410659670829773,-0.423618882894516
4688,-0.6628760499074464,-0.3598152697086334,-0.6869689226150513,-0.6678520441055298
4689,-0.8450884238156543,-0.5294690132141113,-0.8850544691085815,-0.8643426895141602
4690,-0.9676105373056563,-0.6550809144973755,-1.0181224346160889,-0.9951258897781372
4691,-1.0115928344559133,-0.7246342897415161,-1.0731689929962158,-1.051544427871704
4692,-0.9770353152664256,-0.7325206995010376,-1.046004056930542,-1.0258867740631104
4693,-0.8639379797371931,-0.6783096790313721,-0.9379860162734985,-0.9190999269485474
4694,-0.6817256058289851,-0.5660374164581299,-0.7526726722717285,-0.736701488494873
4695,-0.4366813788489812,-0.4044661521911621,-0.5014245510101318,-0.49060896039009094
4696,-0.15393804002589986,-0.20760543644428253,-0.20587158203125,-0.2013264298439026
4697,0.1413716694115407,0.005792789161205292,0.10488929599523544,0.1035933569073677
4698,0.42411500823462206,0.214563250541687,0.4008277952671051,0.39357349276542664
4699,0.6565928646002668,0.3986343741416931,0.6546350717544556,0.6426167488098145
4700,0.8262388678941156,0.5421500205993652,0.8427450656890869,0.8283612728118896
4701,0.9204866475018093,0.6350966691970825,0.9534622430801392,0.9361007213592529
4702,0.9361946107697584,0.6734181642532349,0.9817953109741211,0.9650901556015015
4703,0.8796459430051421,0.6583831310272217,0.9313275814056396,0.9172616004943848
4704,0.7539822368615503,0.5959548950195312,0.810711145401001,0.799636721611023
4705,0.578053048260522,0.4962995946407318,0.6334208250045776,0.6256251335144043
4706,0.3675663404700058,0.3729342222213745,0.41912052035331726,0.41428443789482117
4707,0.1445132620651305,0.2410862296819687,0.1914287954568863,0.18904277682304382
4708,-0.05969026041820607,0.11553094536066055,-0.02483328804373741,-0.02571944147348404
4709,-0.2324778563656447,0.008658403530716896,-0.20739012956619263,-0.20823810994625092
4710,-0.3455751918948773,-0.07073372602462769,-0.3389488458633423,-0.34077566862106323
4711,-0.3989822670059037,-0.11798548698425293,-0.40909066796302795,-0.4114872217178345
4712,-0.39269908169872414,-0.13274282217025757,-0.4169584810733795,-0.4199734330177307
4713,-0.3361504139341079,-0.11884085834026337,-0.3701072335243225,-0.3737984895706177
4714,-0.23876104167282428,-0.08375032991170883,-0.28049781918525696,-0.2842985987663269
4715,-0.11623892818282235,-0.037464238703250885,-0.16344811022281647,-0.16656707227230072
4716,0.006283185307179587,0.009059140458703041,-0.03718180954456329,-0.03868331015110016
4717,0.11623892818282235,0.04558487981557846,0.07949504256248474,0.0806688591837883
4718,0.20106192982974677,0.06407203525304794,0.17038844525814056,0.17413289844989777
4719,0.24504422698000386,0.05970747768878937,0.223287433385849,0.22859977185726166
4720,0.24190263432641407,0.031493160873651505,0.2324327975511551,0.2395659238100052
4721,0.20420352248333654,-0.017510782927274704,0.20259371399879456,0.21018213033676147
4722,0.13194689145077132,-0.0803239643573761,0.1415916383266449,0.14820586144924164
4723,0.0439822971502571,-0.14680197834968567,0.06117869168519974,0.06511063873767853
4724,-0.05026548245743669,-0.20512540638446808,-0.024777553975582123,-0.02467264235019684
4725,-0.13194689145077132,-0.24369263648986816,-0.10053223371505737,-0.1056043803691864
4726,-0.18849555921538758,-0.25282320380210876,-0.15190905332565308,-0.16218534111976624
4727,-0.20420352248333654,-0.22591924667358398,-0.16895708441734314,-0.18232101202011108
4728,-0.18221237390820802,-0.16018374264240265,-0.14705930650234222,-0.1631147563457489
4729,-0.11938052083641214,-0.05722834914922714,-0.08674208074808121,-0.10552385449409485
4730,-0.02199114857512855,0.07627357542514801,0.006956340745091438,-0.013292800635099411
4731,0.10367255756846318,0.228262796998024,0.12411969155073166,0.10420431196689606
4732,0.23561944901923448,0.38213229179382324,0.25024306774139404,0.23254509270191193
4733,0.3612831551628262,0.5192245244979858,0.36789730191230774,0.35502204298973083
4734,0.4649557127312894,0.6222459077835083,0.45983031392097473,0.4534622132778168
4735,0.5215043804959058,0.6779553890228271,0.5113605260848999,0.5100334882736206
4736,0.5309291584566751,0.6781008243560791,0.5117141008377075,0.5156997442245483
4737,0.48380526865282814,0.6190954446792603,0.45958051085472107,0.46810367703437805
4738,0.38641589639154456,0.5017186999320984,0.3557925224304199,0.36833909153938293
4739,0.2324778563656447,0.3316749930381775,0.2055399864912033,0.2222195565700531
4740,0.05026548245743669,0.12081530690193176,0.021871887147426605,0.04167964309453964
4741,-0.1445132620651305,-0.11219614744186401,-0.17690116167068481,-0.15536469221115112
4742,-0.3424335992412874,-0.3434349596500397,-0.3696137070655823,-0.34768515825271606
4743,-0.5089380098815465,-0.5480062961578369,-0.5353915691375732,-0.5150371789932251
4744,-0.6408849013323178,-0.7052439451217651,-0.6565531492233276,-0.6405881643295288
4745,-0.7099999397112933,-0.8018898963928223,-0.7204641103744507,-0.7102189064025879
4746,-0.7194247176720626,-0.8320250511169434,-0.7209866046905518,-0.7168134450912476
4747,-0.6660176425610361,-0.7952336072921753,-0.6593316793441772,-0.6607390642166138
4748,-0.5560618996853934,-0.6952574253082275,-0.5403047800064087,-0.5466368198394775
4749,-0.3989822670059037,-0.5399578809738159,-0.37230199575424194,-0.38306623697280884
4750,-0.19792033717615698,-0.34181705117225647,-0.16975781321525574,-0.1841285675764084
4751,0.00942477796076938,-0.11777627468109131,0.047616422176361084,0.030498415231704712
4752,0.21991148575128552,0.11226554960012436,0.2584978938102722,0.23919528722763062
4753,0.40212385965949354,0.3280557692050934,0.44330447912216187,0.42372259497642517
4754,0.5497787143782138,0.5118441581726074,0.5854331254959106,0.5685411691665649
4755,0.6471680866394973,0.6506174802780151,0.67387855052948,0.660141110420227
4756,0.6848671984825748,0.737127423286438,0.7043933868408203,0.6950526237487793
4757,0.669159235214626,0.7696456909179688,0.6793107986450195,0.6766252517700195
4758,0.6063273821428301,0.7509938478469849,0.6073182821273804,0.6107470989227295
4759,0.5057964172279567,0.687522292137146,0.4975171685218811,0.5062645673751831
4760,0.38013271108436497,0.5881668329238892,0.3612439036369324,0.3747861683368683
4761,0.24190263432641407,0.4633074104785919,0.21243907511234283,0.229686439037323
4762,0.10367255756846318,0.32345807552337646,0.0654483437538147,0.08441990613937378
4763,-0.02827433388230814,0.17827774584293365,-0.06697609275579453,-0.048977695405483246
4764,-0.1350884841043611,0.03618821129202843,-0.17492727935314178,-0.1605425775051117
4765,-0.21676989309769573,-0.09572160243988037,-0.2523382008075714,-0.24324709177017212
4766,-0.2670353755551324,-0.21189960837364197,-0.29764673113822937,-0.29381245374679565
4767,-0.289026524130261,-0.30852246284484863,-0.3133716583251953,-0.3132358193397522
4768,-0.2827433388230814,-0.38336917757987976,-0.30455437302589417,-0.3068569004535675
4769,-0.26389378290154264,-0.4354099631309509,-0.2771669328212738,-0.2815963923931122
4770,-0.2324778563656447,-0.46435412764549255,-0.23700657486915588,-0.24331319332122803
4771,-0.19477874452256716,-0.4703039824962616,-0.18912658095359802,-0.19659064710140228
4772,-0.15079644737231007,-0.45357686281204224,-0.13763347268104553,-0.14521141350269318
4773,-0.10367255756846318,-0.4147566258907318,-0.08569152653217316,-0.0923624336719513
4774,-0.05654866776461628,-0.3549579679965973,-0.03569932281970978,-0.04069710522890091
4775,-0.012566370614359173,-0.2761542499065399,0.010497970506548882,0.007671935483813286
4776,0.02827433388230814,-0.18144343793392181,0.051451750099658966,0.050988391041755676
4777,0.06597344572538566,-0.07524080574512482,0.08580125123262405,0.08756667375564575
4778,0.09424777960769379,0.03660912066698074,0.11212116479873657,0.11568004637956619
4779,0.11623892818282235,0.14693373441696167,0.12905524671077728,0.13377420604228973
4780,0.12252211349000193,0.24773012101650238,0.1355491280555725,0.14084073901176453
4781,0.12252211349000193,0.3310813009738922,0.13111689686775208,0.1366724669933319
4782,0.11309733552923255,0.39025959372520447,0.11604459583759308,0.12185733765363693
4783,0.09424777960769379,0.42066603899002075,0.09149254858493805,0.09770115464925766
4784,0.06911503837897544,0.42038580775260925,0.05959978699684143,0.06634369492530823
4785,0.03769911184307752,0.39036238193511963,0.023640699684619904,0.03099004738032818
4786,0.006283185307179587,0.3343154788017273,-0.011984772980213165,-0.0040582045912742615
4787,-0.02199114857512855,0.25847533345222473,-0.04217902570962906,-0.033777542412281036
4788,-0.04084070449666732,0.171089306473732,-0.0619417205452919,-0.053299352526664734
4789,-0.0439822971502571,0.08161819726228714,-0.06720806658267975,-0.05914325267076492
4790,-0.03455751918948772,-0.00036903098225593567,-0.05543404072523117,-0.04978351294994354
4791,-0.012566370614359173,-0.06641581654548645,-0.02589103952050209,-0.024921000003814697
4792,0.02827433388230814,-0.1102219820022583,0.02017822302877903,0.014995459467172623
4793,0.07853981633974483,-0.12829484045505524,0.07942921668291092,0.06801538169384003
4794,0.13823007675795088,-0.12017859518527985,0.1464117467403412,0.12979945540428162
4795,0.20106192982974677,-0.08835341781377792,0.21393275260925293,0.19367057085037231
4796,0.257610597594363,-0.037858374416828156,0.2739267647266388,0.2515360414981842
4797,0.2984513020910304,0.024375077337026596,0.3187633156776428,0.2953382134437561
4798,0.3204424506661589,0.09046351909637451,0.34263089299201965,0.3191766142845154
4799,0.3204424506661589,0.15263807773590088,0.34256690740585327,0.3207275867462158
4800,0.2984513020910304,0.2042011320590973,0.3187732696533203,0.30023688077926636
4801,0.257610597594363,0.24018293619155884,0.27353909611701965,0.2592225670814514
4802,0.19792033717615698,0.2576484978199005,0.2101866602897644,0.20065608620643616
4803,0.12566370614359174,0.2557114362716675,0.13355842232704163,0.12934504449367523
4804,0.0439822971502571,0.2353142946958542,0.0503397062420845,0.05155074968934059
4805,-0.03455751918948772,0.19880414009094238,-0.0318332314491272,-0.025869764387607574
4806,-0.10367255756846318,0.14935657382011414,-0.10581161081790924,-0.09634055197238922
4807,-0.16336281798666927,0.09037427604198456,-0.16617481410503387,-0.15434326231479645
4808,-0.20420352248333654,0.02502831071615219,-0.2099873125553131,-0.19624027609825134
4809,-0.2261946710584651,-0.043943628668785095,-0.23698365688323975,-0.22111248970031738
4810,-0.23561944901923448,-0.11418643593788147,-0.24914708733558655,-0.2309412658214569
4811,-0.2293362637120549,-0.18352670967578888,-0.2498309314250946,-0.22965878248214722
4812,-0.2261946710584651,-0.24972781538963318,-0.24275749921798706,-0.22162726521492004
4813,-0.21676989309769573,-0.3102470338344574,-0.2311481535434723,-0.21038341522216797
4814,-0.21362830044410594,-0.3620275557041168,-0.21708711981773376,-0.1980089545249939
4815,-0.20734511513692636,-0.4013962745666504,-0.2011815458536148,-0.18500342965126038
4816,-0.20106192982974677,-0.42416033148765564,-0.18255676329135895,-0.17036716639995575
4817,-0.18849555921538758,-0.4259372651576996,-0.15917226672172546,-0.1518307775259018
4818,-0.16650441064025903,-0.40268674492836,-0.12837019562721252,-0.12633199989795685
4819,-0.13194689145077132,-0.35135236382484436,-0.08754166215658188,-0.09068863093852997
4820,-0.08168140899333463,-0.27053043246269226,-0.0348527655005455,-0.042412444949150085
4821,-0.015707963267948967,-0.1611364483833313,0.029996544122695923,0.019360214471817017
4822,0.06283185307179587,-0.027071133255958557,0.10508523136377335,0.09301658719778061
4823,0.15393804002589986,0.12421832978725433,0.1858575940132141,0.17404437065124512
4824,0.24190263432641407,0.2816193699836731,0.26521265506744385,0.25525498390197754
4825,0.3204424506661589,0.4311602711677551,0.33429718017578125,0.3273598551750183
4826,0.3832743037379548,0.5579465627670288,0.38403770327568054,0.3800610899925232
4827,0.4146902302738527,0.6486901044845581,0.40669795870780945,0.40529489517211914
4828,0.40840704496667307,0.6937055587768555,0.39731565117836,0.3991415798664093
4829,0.37070793312359557,0.6876436471939087,0.3550875186920166,0.35965976119041443
4830,0.29530970943744056,0.6293065547943115,0.2812232971191406,0.28712642192840576
4831,0.1916371518689774,0.5214544534683228,0.17884238064289093,0.18566644191741943
4832,0.06911503837897544,0.3710770010948181,0.055849477648735046,0.06350491940975189
4833,-0.06283185307179587,0.18983763456344604,-0.07521943002939224,-0.06748342514038086
4834,-0.1916371518689774,-0.006080154329538345,-0.199314683675766,-0.19317154586315155
4835,-0.30159289474462014,-0.19745557010173798,-0.3013686239719391,-0.2994701862335205
4836,-0.3738495257771854,-0.36490097641944885,-0.36883506178855896,-0.37285172939300537
4837,-0.4052654523130833,-0.4921080768108368,-0.39354264736175537,-0.40196871757507324
4838,-0.38641589639154456,-0.5679680109024048,-0.37255775928497314,-0.3843068778514862
4839,-0.32672563597333854,-0.5869143009185791,-0.307525634765625,-0.32184627652168274
4840,-0.22305307840487532,-0.548215389251709,-0.20313335955142975,-0.21851232647895813
4841,-0.08482300164692441,-0.45540064573287964,-0.06750427186489105,-0.08213336765766144
4842,0.07225663103256524,-0.3162612318992615,0.08715905994176865,0.0745086595416069
4843,0.23561944901923448,-0.14288796484470367,0.2457197606563568,0.2353498786687851
4844,0.3832743037379548,0.0490347221493721,0.39227890968322754,0.38484665751457214
4845,0.5057964172279567,0.24190585315227509,0.512018084526062,0.5089716911315918
4846,0.5906194188748811,0.41843634843826294,0.5931169986724854,0.5940817594528198
4847,0.6283185307179586,0.5638189315795898,0.6287592649459839,0.6329606771469116
4848,0.6188937527571892,0.6673163175582886,0.6172027587890625,0.6254701614379883
4849,0.5686282702997526,0.7228845357894897,0.5623819828033447,0.5738890171051025
4850,0.47752208334564855,0.7288204431533813,0.46960821747779846,0.4828064441680908
4851,0.35499996985564664,0.6869096755981445,0.3452836871147156,0.3594735860824585
4852,0.21362830044410594,0.6016120910644531,0.199140265583992,0.2135338932275772
4853,0.06283185307179587,0.4794366955757141,0.04314402863383293,0.05638524144887924
4854,-0.09110618695410401,0.3284199833869934,-0.11039790511131287,-0.09985707700252533
4855,-0.2293362637120549,0.1577724814414978,-0.25016486644744873,-0.2435585856437683
4856,-0.3455751918948773,-0.02222934365272522,-0.36671021580696106,-0.36510273814201355
4857,-0.4366813788489812,-0.20036889612674713,-0.4532257914543152,-0.4577313959598541
4858,-0.4932300466135975,-0.36509114503860474,-0.5060449838638306,-0.5162830352783203
4859,-0.5120796025351363,-0.505608320236206,-0.5244956016540527,-0.5381089448928833
4860,-0.4995132319207771,-0.6130279302597046,-0.5101443529129028,-0.5254064798355103
4861,-0.4586725274241098,-0.681031346321106,-0.46573567390441895,-0.48153743147850037
4862,-0.3895574890451343,-0.7059776782989502,-0.394427627325058,-0.4089621901512146
4863,-0.2984513020910304,-0.6866347789764404,-0.2998131513595581,-0.3108672499656677
4864,-0.18849555921538758,-0.6238908767700195,-0.18648651242256165,-0.19239649176597595
4865,-0.06597344572538566,-0.520707368850708,-0.06054142862558365,-0.060679949820041656
4866,0.06283185307179587,-0.38234302401542664,0.07021991163492203,0.07556042075157166
4867,0.18221237390820802,-0.21667605638504028,0.19642865657806396,0.20653995871543884
4868,0.29216811678385074,-0.03437798470258713,0.3081076443195343,0.322428435087204
4869,0.37699111843077515,0.15133976936340332,0.39571282267570496,0.41312456130981445
4870,0.43353978619539146,0.3256876468658447,0.45095109939575195,0.4693906605243683
4871,0.4523893421169302,0.47406768798828125,0.4681952893733978,0.4870016872882843
4872,0.43353978619539146,0.5842282772064209,0.4465794265270233,0.4655974805355072
4873,0.3832743037379548,0.6479183435440063,0.3893563151359558,0.40643519163131714
4874,0.29530970943744056,0.6614274978637695,0.3002426326274872,0.31351447105407715
4875,0.18535396656179778,0.6252557039260864,0.1853068619966507,0.1942596733570099
4876,0.05969026041820607,0.543632984161377,0.05502984672784805,0.05928866192698479
4877,-0.06283185307179587,0.42424026131629944,-0.07704731822013855,-0.07830499112606049
4878,-0.1790707812546182,0.27788764238357544,-0.19661225378513336,-0.20451569557189941
4879,-0.2701769682087222,0.11773321777582169,-0.29074180126190186,-0.30640915036201477
4880,-0.3298672286269283,-0.042101092636585236,-0.3498792350292206,-0.372579425573349
4881,-0.3518583772020568,-0.1882771998643875,-0.3692970871925354,-0.3958803117275238
4882,-0.33300882128051806,-0.30989786982536316,-0.3495379388332367,-0.37779349088668823
4883,-0.2827433388230814,-0.3996456563472748,-0.2953479290008545,-0.3236258327960968
4884,-0.20734511513692636,-0.45421960949897766,-0.21440142393112183,-0.2404160499572754
4885,-0.11309733552923255,-0.47416266798973083,-0.11702623963356018,-0.13819923996925354
4886,-0.015707963267948967,-0.4632894992828369,-0.01577465608716011,-0.029944956302642822
4887,0.07225663103256524,-0.4278284013271332,0.0760778933763504,0.07034234702587128
4888,0.13823007675795088,-0.3752842843532562,0.14657706022262573,0.14947374165058136
4889,0.1759291886010284,-0.31309083104133606,0.18692146241664886,0.19739413261413574
4890,0.18221237390820802,-0.2473258376121521,0.1940145492553711,0.21075651049613953
4891,0.16022122533307945,-0.181863471865654,0.17154696583747864,0.1926424503326416
4892,0.11623892818282235,-0.11815933883190155,0.1270395815372467,0.14975860714912415
4893,0.06283185307179587,-0.05554529279470444,0.07010327279567719,0.09148069471120834
4894,0.006283185307179587,0.00821167603135109,0.01183597557246685,0.029394475743174553
4895,-0.04084070449666732,0.0761602520942688,-0.03608191758394241,-0.02390415593981743
4896,-0.06283185307179587,0.15117350220680237,-0.06354020535945892,-0.056767016649246216
4897,-0.05969026041820607,0.23482760787010193,-0.06380191445350647,-0.06252697110176086
4898,-0.02827433388230814,0.3264157474040985,-0.0342644602060318,-0.04025191813707352
4899,0.02827433388230814,0.42233654856681824,0.023646457120776176,0.009292298927903175
4900,0.10681415022205297,0.5160670280456543,0.10469211637973785,0.08283355832099915
4901,0.20106192982974677,0.5989087820053101,0.19994013011455536,0.1728023886680603
4902,0.30159289474462014,0.661461353302002,0.2975919246673584,0.26819032430648804
4903,0.38641589639154456,0.6953344345092773,0.38473182916641235,0.35606393218040466
4904,0.44924774946334045,0.6944307088851929,0.4495866298675537,0.42310822010040283
4905,0.48380526865282814,0.6555265188217163,0.4832378327846527,0.45955199003219604
4906,0.48066367599923837,0.5784225463867188,0.4813663363456726,0.4621597230434418
4907,0.4429645641561608,0.46605435013771057,0.4452618658542633,0.43138936161994934
4908,0.37699111843077515,0.32467490434646606,0.3784921169281006,0.36994874477386475
4909,0.28588493147667116,0.1639118790626526,0.2865981459617615,0.28354156017303467
4910,0.17278759594743864,-0.00369890034198761,0.1782398521900177,0.18080627918243408
4911,0.05969026041820607,-0.16407649219036102,0.06470471620559692,0.07231837511062622
4912,-0.05026548245743669,-0.3037428557872772,-0.04198561608791351,-0.030958831310272217
4913,-0.13823007675795088,-0.4119507372379303,-0.13128267228603363,-0.11913542449474335
4914,-0.20420352248333654,-0.48191937804222107,-0.19578392803668976,-0.1841730773448944
4915,-0.24190263432641407,-0.5110119581222534,-0.23224815726280212,-0.221137136220932
4916,-0.25132741228718347,-0.5003342628479004,-0.24174493551254272,-0.23058030009269714
4917,-0.23561944901923448,-0.45422491431236267,-0.2287132740020752,-0.21794989705085754
4918,-0.20734511513692636,-0.37970227003097534,-0.19945770502090454,-0.1902373731136322
4919,-0.16964600329384882,-0.28567686676979065,-0.1609029918909073,-0.1540823131799698
4920,-0.12566370614359174,-0.18185506761074066,-0.11969524621963501,-0.11549831926822662
4921,-0.0879645943005142,-0.07755157351493835,-0.08143609017133713,-0.07976128906011581
