sample,measured_angle,simple_narx_simulation,advanced_lstm_simulation
4241,-0.578053048260522,-0.4637247622013092,-0.6504082679748535
4242,-0.29216811678385074,-0.1657973825931549,-0.35065165162086487
4243,0.03769911184307752,0.1534201055765152,-0.010854478925466537
4244,0.36442474781641604,0.4670388698577881,0.34234219789505005
4245,0.6754424205218055,0.7447985410690308,0.6810805797576904
4246,0.9550441666912971,0.9603655338287354,0.9765821695327759
4247,1.1623892818282233,1.0977144241333008,1.206852674484253
4248,1.3006193585861743,1.1514862775802612,1.3626848459243774
4249,1.354026433697201,1.1228139400482178,1.4360028505325317
4250,1.3288936924684824,1.0162265300750732,1.4224560260772705
4251,1.21579635693925,0.8396843671798706,1.3219259977340698
4252,1.0273007977238624,0.6054902076721191,1.1381834745407104
4253,0.7728317927830891,0.3307149410247803,0.8791699409484863
4254,0.45553093477052,0.03743671625852585,0.5606015920639038
4255,0.11938052083641214,-0.24807214736938477,0.20693863928318024
4256,-0.21676989309769573,-0.4987834393978119,-0.15022213757038116
4257,-0.5183627878423158,-0.6924686431884766,-0.47752657532691956
4258,-0.7571238295151402,-0.8156906366348267,-0.7466490268707275
4259,-0.9267698328089891,-0.8635185956954956,-0.941250205039978
4260,-1.0084512418023235,-0.8367151021957397,-1.0495567321777344
4261,-1.0084512418023235,-0.7397857904434204,-1.0710690021514893
4262,-0.9236282401553992,-0.5809352397918701,-1.0062321424484253
4263,-0.7665486074759096,-0.3725532293319702,-0.8606326580047607
4264,-0.5434955290710342,-0.13101264834403992,-0.645073652267456
4265,-0.27646015351590175,0.12417293339967728,-0.3753810524940491
4266,0.02199114857512855,0.3717311918735504,-0.07231024652719498
4267,0.3078760800517997,0.5910357236862183,0.23837792873382568
4268,0.5749114556069321,0.7653309106826782,0.5294657945632935
4269,0.7948229413582177,0.8841245174407959,0.7770923376083374
4270,0.9613273519984767,0.9433448314666748,0.9671732187271118
4271,1.0618583169133502,0.9438053369522095,1.0912754535675049
4272,1.093274243449248,0.8895845413208008,1.1437129974365234
4273,1.0618583169133502,0.7870712280273438,1.126792073249817
4274,0.9676105373056563,0.6443049907684326,1.042859435081482
4275,0.8105309046261666,0.4703493118286133,0.8960943222045898
4276,0.6063273821428301,0.27499014139175415,0.6939442157745361
4277,0.3675663404700058,0.06883867084980011,0.44782349467277527
4278,0.10681415022205297,-0.1366966813802719,0.17374873161315918
4279,-0.16336281798666927,-0.33001580834388733,-0.10882270336151123
4280,-0.41154863762026295,-0.5003495216369629,-0.3790701925754547
4281,-0.6251769380643689,-0.6388431787490845,-0.6172471046447754
4282,-0.8011061266653973,-0.7394446134567261,-0.8124206066131592
4283,-0.9267698328089891,-0.7992976903915405,-0.9588985443115234
4284,-0.9958848711879644,-0.8184727430343628,-1.0483835935592651
4285,-1.017876019763093,-0.7993025779724121,-1.0832072496414185
4286,-0.986460093227195,-0.7457706928253174,-1.0662552118301392
4287,-0.91106186954104,-0.6631221771240234,-1.0002366304397583
4288,-0.7948229413582177,-0.5575737953186035,-0.8894010782241821
4289,-0.6408849013323178,-0.43597108125686646,-0.7394754886627197
4290,-0.4680973053848792,-0.30538883805274963,-0.5580018758773804
4291,-0.27646015351590175,-0.17271964251995087,-0.3550316393375397
4292,-0.08482300164692441,-0.04428762197494507,-0.14350901544094086
4293,0.09424777960769379,0.07447915524244308,0.06226862221956253
4294,0.257610597594363,0.17927995324134827,0.24964961409568787
4295,0.3895574890451343,0.2670561969280243,0.40835514664649963
4296,0.4900884539600077,0.3359870910644531,0.5306109189987183
4297,0.5497787143782138,0.38535502552986145,0.6106005907058716
4298,0.5717698629533423,0.41528424620628357,0.6465275287628174
4299,0.5592034923389833,0.4264037013053894,0.6423319578170776
4300,0.5183627878423158,0.419544517993927,0.6024831533432007
4301,0.4523893421169302,0.39557722210884094,0.5309595465660095
4302,0.36442474781641604,0.35542869567871094,0.43294471502304077
4303,0.2607521902479529,0.3002574145793915,0.3147997260093689
4304,0.15079644737231007,0.2317342758178711,0.18375854194164276
4305,0.03769911184307752,0.15237656235694885,0.04846787452697754
4306,-0.07225663103256524,0.06587858498096466,-0.0809057354927063
4307,-0.16650441064025903,-0.02264360710978508,-0.19516991078853607
4308,-0.23561944901923448,-0.10660412907600403,-0.2862619459629059
4309,-0.2796017461694916,-0.17821276187896729,-0.34398093819618225
4310,-0.289026524130261,-0.22910422086715698,-0.3611445724964142
4311,-0.26389378290154264,-0.25124698877334595,-0.3377024531364441
4312,-0.20734511513692636,-0.23793208599090576,-0.2724905014038086
4313,-0.10995574287564276,-0.1846771091222763,-0.16504476964473724
4314,0.015707963267948967,-0.09006144106388092,-0.018573742359876633
4315,0.1790707812546182,0.0433688722550869,0.1594228297472
4316,0.3518583772020568,0.2081410139799118,0.35683703422546387
4317,0.5340707511102648,0.39131566882133484,0.5573137998580933
4318,0.7005751617505239,0.5752519369125366,0.7427258491516113
4319,0.8450884238156543,0.7402588129043579,0.8994659185409546
4320,0.9487609813841175,0.8683984279632568,1.0176037549972534
4321,1.0084512418023235,0.9464950561523438,1.0813292264938354
4322,1.0115928344559133,0.9669322967529297,1.0848242044448853
4323,0.9519025740377073,0.9267522096633911,1.0253273248672485
4324,0.8325220532012952,0.8266216516494751,0.9001482725143433
4325,0.6565928646002668,0.6705182790756226,0.7117942571640015
4326,0.42411500823462206,0.4660586714744568,0.4692392647266388
4327,0.16336281798666927,0.22522616386413574,0.188875213265419
4328,-0.11623892818282235,-0.0350491926074028,-0.10731178522109985
4329,-0.37699111843077515,-0.29366299510002136,-0.39552122354507446
4330,-0.6220353454107791,-0.5283122062683105,-0.6516879796981812
4331,-0.8136724972797564,-0.7198405265808105,-0.8598951101303101
4332,-0.9550441666912971,-0.8556787967681885,-1.011989712715149
4333,-1.033583983031042,-0.9306468963623047,-1.0996991395950317
4334,-1.0524335389525807,-0.9455403089523315,-1.1260886192321777
4335,-1.017876019763093,-0.9053514003753662,-1.0944768190383911
4336,-0.9330530181161686,-0.8182600736618042,-1.0102306604385376
4337,-0.8073893119725768,-0.6949746608734131,-0.8808275461196899
4338,-0.6471680866394973,-0.5476528406143188,-0.715208888053894
4339,-0.4649557127312894,-0.3884599208831787,-0.5235861539840698
4340,-0.27646015351590175,-0.2283114790916443,-0.31772562861442566
4341,-0.0879645943005142,-0.07606838643550873,-0.11090913414955139
4342,0.08482300164692441,0.0618458166718483,0.08393225818872452
4343,0.2324778563656447,0.18147772550582886,0.25690051913261414
4344,0.3581415625092364,0.28104954957962036,0.4008283019065857
4345,0.4523893421169302,0.3604247570037842,0.5108550786972046
4346,0.515221195188726,0.4204579293727875,0.5842382907867432
4347,0.5497787143782138,0.4622708857059479,0.6210331916809082
4348,0.5529203070318035,0.4865151047706604,0.6247128248214722
4349,0.5309291584566751,0.4928428828716278,0.5987040996551514
4350,0.48694686130641796,0.47984668612480164,0.5446820259094238
4351,0.4209734155810323,0.4454876482486725,0.46400195360183716
4352,0.33300882128051806,0.38776230812072754,0.3585151135921478
4353,0.22305307840487532,0.3053692877292633,0.23094841837882996
4354,0.09738937226128358,0.1983662247657776,0.086148701608181
4355,-0.04084070449666732,0.06890778988599777,-0.0681447684764862
4356,-0.18221237390820802,-0.07799994945526123,-0.22264999151229858
4357,-0.31730085801256913,-0.23399952054023743,-0.3674077093601227
4358,-0.4366813788489812,-0.3875724971294403,-0.49310043454170227
4359,-0.5340707511102648,-0.5253024101257324,-0.5914734601974487
4360,-0.5937610115284709,-0.6340668201446533,-0.6511998176574707
4361,-0.6126105674500096,-0.7032424211502075,-0.6664599180221558
4362,-0.5906194188748811,-0.725883960723877,-0.6376444101333618
4363,-0.5277875658030853,-0.698717474937439,-0.5640312433242798
4364,-0.42411500823462206,-0.6216970682144165,-0.4475252330303192
4365,-0.2796017461694916,-0.49785372614860535,-0.29386842250823975
4366,-0.11938052083641214,-0.3335748314857483,-0.11290188133716583
4367,0.05969026041820607,-0.13900573551654816,0.08151768893003464
4368,0.23876104167282428,0.07190027832984924,0.27274197340011597
4369,0.3989822670059037,0.2822456657886505,0.44408634305000305
4370,0.5309291584566751,0.4742925763130188,0.5821584463119507
4371,0.6220353454107791,0.6323448419570923,0.6758449077606201
4372,0.6660176425610361,0.7451744079589844,0.7170623540878296
4373,0.6597344572538566,0.8069523572921753,0.7075208425521851
4374,0.6094689747964198,0.8167691230773926,0.6519761085510254
4375,0.5215043804959058,0.7776839733123779,0.5562729835510254
4376,0.40840704496667307,0.6960326433181763,0.4299239218235016
4377,0.2827433388230814,0.5809463262557983,0.2858661413192749
4378,0.14765485471872028,0.4436764717102051,0.13876044750213623
4379,0.025132741228718346,0.2965846657752991,0.003123858943581581
4380,-0.07539822368615504,0.1519978940486908,-0.10817302763462067
4381,-0.1413716694115407,0.021124228835105896,-0.1835581362247467
4382,-0.16964600329384882,-0.08689340949058533,-0.216339111328125
4383,-0.16022122533307945,-0.16569340229034424,-0.20921877026557922
4384,-0.11938052083641214,-0.212045356631279,-0.16704106330871582
4385,-0.05654866776461628,-0.225814551115036,-0.09588438272476196
4386,0.02199114857512855,-0.20965361595153809,-0.004858873784542084
4387,0.10995574287564276,-0.16851511597633362,0.09495148062705994
4388,0.18849555921538758,-0.10901111364364624,0.19181965291500092
4389,0.257610597594363,-0.03865637630224228,0.27418047189712524
4390,0.30159289474462014,0.03491475433111191,0.33133992552757263
4391,0.3204424506661589,0.10467296838760376,0.3568800985813141
4392,0.31101767270538955,0.16480381786823273,0.35116177797317505
4393,0.27646015351590175,0.21116091310977936,0.3174467086791992
4394,0.22305307840487532,0.24151669442653656,0.25977009534835815
4395,0.15393804002589986,0.25558924674987793,0.18406203389167786
4396,0.07853981633974483,0.25486162304878235,0.09873051941394806
4397,0.0031415926535897933,0.242221862077713,0.013662870973348618
4398,-0.05969026041820607,0.22146213054656982,-0.06119722127914429
4399,-0.10367255756846318,0.19668066501617432,-0.11627855896949768
4400,-0.12566370614359174,0.1716558337211609,-0.14421601593494415
4401,-0.11938052083641214,0.14927440881729126,-0.14459946751594543
4402,-0.09424777960769379,0.13108401000499725,-0.12138678133487701
4403,-0.053407075111026485,0.11702895164489746,-0.07847534120082855
4404,0.0,0.10541050136089325,-0.021536409854888916
4405,0.05654866776461628,0.09309927374124527,0.04085380584001541
4406,0.10681415022205297,0.07599003612995148,0.09833236038684845
4407,0.1413716694115407,0.04965456575155258,0.14003750681877136
4408,0.15079644737231007,0.010117866098880768,0.15739849209785461
4409,0.13194689145077132,-0.04532570391893387,0.1470758318901062
4410,0.0879645943005142,-0.11733944714069366,0.10797098278999329
4411,0.015707963267948967,-0.20391535758972168,0.040296368300914764
4412,-0.07853981633974483,-0.300039678812027,-0.05195415019989014
4413,-0.18221237390820802,-0.3978666663169861,-0.16032204031944275
4414,-0.29216811678385074,-0.4875573217868805,-0.2730458676815033
4415,-0.39269908169872414,-0.5586785078048706,-0.37734922766685486
4416,-0.4680973053848792,-0.6017311811447144,-0.4607580900192261
4417,-0.5120796025351363,-0.6093035936355591,-0.5089972019195557
4418,-0.5120796025351363,-0.5766521692276001,-0.5146747827529907
4419,-0.47123889803846897,-0.5019114017486572,-0.4775840938091278
4420,-0.38641589639154456,-0.38628312945365906,-0.39665377140045166
4421,-0.26389378290154264,-0.2344231903553009,-0.27482330799102783
4422,-0.10995574287564276,-0.054974183440208435,-0.12033633887767792
4423,0.06597344572538566,0.1391744613647461,0.053982414305210114
4424,0.24190263432641407,0.3316183388233185,0.2316821813583374
4425,0.40212385965949354,0.5046374797821045,0.39497071504592896
4426,0.5372123437638546,0.6423177719116211,0.5283459424972534
4427,0.6220353454107791,0.7331141233444214,0.6182512044906616
4428,0.6503096792930871,0.7707328796386719,0.6545698642730713
4429,0.6251769380643689,0.7535945177078247,0.6377531290054321
4430,0.5560618996853934,0.6840137243270874,0.5716259479522705
4431,0.4429645641561608,0.5678316354751587,0.4619011878967285
4432,0.29530970943744056,0.414365291595459,0.3186183273792267
4433,0.13823007675795088,0.23611117899417877,0.15583376586437225
4434,-0.02827433388230814,0.04780985414981842,-0.010252721607685089
4435,-0.1759291886010284,-0.1351226270198822,-0.16354824602603912
4436,-0.2984513020910304,-0.2984544336795807,-0.2907296121120453
4437,-0.38013271108436497,-0.4308103621006012,-0.3815946877002716
4438,-0.42411500823462206,-0.5247498750686646,-0.4293373227119446
4439,-0.42411500823462206,-0.5770728588104248,-0.4361737072467804
4440,-0.39269908169872414,-0.5884846448898315,-0.40805941820144653
4441,-0.33300882128051806,-0.5629143714904785,-0.3517894744873047
4442,-0.257610597594363,-0.5066885948181152,-0.2760770916938782
4443,-0.1759291886010284,-0.427585631608963,-0.19059519469738007
4444,-0.09424777960769379,-0.33381617069244385,-0.10484795272350311
4445,-0.025132741228718346,-0.23312389850616455,-0.027466624975204468
4446,0.031415926535897934,-0.1322001963853836,0.03433786705136299
4447,0.06911503837897544,-0.0364055410027504,0.07629761099815369
4448,0.0879645943005142,0.050342857837677,0.09851054847240448
4449,0.09110618695410401,0.12556982040405273,0.10441242158412933
4450,0.08482300164692441,0.1880696713924408,0.09911207854747772
4451,0.07539822368615504,0.2375698834657669,0.0878964513540268
4452,0.06911503837897544,0.27434873580932617,0.07537851482629776
4453,0.06597344572538566,0.2989276051521301,0.06511066108942032
4454,0.06597344572538566,0.31189554929733276,0.059236135333776474
4455,0.06597344572538566,0.3138830065727234,0.058474376797676086
4456,0.06597344572538566,0.3056642413139343,0.06251014769077301
4457,0.06597344572538566,0.28832659125328064,0.07033353298902512
4458,0.06911503837897544,0.2634320557117462,0.08075138926506042
4459,0.06911503837897544,0.23312705755233765,0.09292236715555191
4460,0.07225663103256524,0.20017679035663605,0.10649518668651581
4461,0.08168140899333463,0.1678907871246338,0.12155409157276154
4462,0.09424777960769379,0.13989663124084473,0.13851360976696014
4463,0.11309733552923255,0.11975157260894775,0.15792083740234375
4464,0.1413716694115407,0.11044962704181671,0.18013761937618256
4465,0.17278759594743864,0.11392740905284882,0.20495443046092987
4466,0.21048670779051615,0.1306716650724411,0.2312776744365692
4467,0.24504422698000386,0.15950095653533936,0.25703367590904236
4468,0.2796017461694916,0.19756671786308289,0.27936065196990967
4469,0.30159289474462014,0.24059590697288513,0.2951357662677765
4470,0.3141592653589793,0.28336578607559204,0.30181989073753357
4471,0.31101767270538955,0.3203558027744293,0.2981727421283722
4472,0.2984513020910304,0.3464708924293518,0.2840292155742645
4473,0.273318560862312,0.35770517587661743,0.25948289036750793
4474,0.23561944901923448,0.35163354873657227,0.22482070326805115
4475,0.18535396656179778,0.3276787996292114,0.1812661588191986
4476,0.1288052987971815,0.28715479373931885,0.13157103955745697
4477,0.06911503837897544,0.2331007719039917,0.07996900379657745
4478,0.015707963267948967,0.16990725696086884,0.03160770982503891
4479,-0.031415926535897934,0.10274156928062439,-0.0082787424325943
4480,-0.06283185307179587,0.03683466091752052,-0.035464003682136536
4481,-0.07853981633974483,-0.023243363946676254,-0.04822655767202377
4482,-0.07853981633974483,-0.07417066395282745,-0.04817084223031998
4483,-0.06911503837897544,-0.1142258495092392,-0.039133407175540924
4484,-0.05654866776461628,-0.14338117837905884,-0.025570299476385117
4485,-0.04084070449666732,-0.16315904259681702,-0.011900559067726135
4486,-0.02827433388230814,-0.17628198862075806,-0.0021640583872795105
4487,-0.02827433388230814,-0.18614768981933594,0.0005879700183868408
4488,-0.031415926535897934,-0.19618703424930573,-0.005476575344800949
4489,-0.0439822971502571,-0.20920489728450775,-0.02144140750169754
4490,-0.06597344572538566,-0.22682252526283264,-0.0478224977850914
4491,-0.10053096491487339,-0.24912363290786743,-0.08396966755390167
4492,-0.13823007675795088,-0.27457013726234436,-0.12744012475013733
4493,-0.18221237390820802,-0.30020377039909363,-0.17392399907112122
4494,-0.21991148575128552,-0.3221013844013214,-0.21770265698432922
4495,-0.25132741228718347,-0.33599430322647095,-0.2524123191833496
4496,-0.2670353755551324,-0.3379238247871399,-0.27245593070983887
4497,-0.2670353755551324,-0.3248123228549957,-0.275411456823349
4498,-0.25446900494077324,-0.2948736548423767,-0.2621198296546936
4499,-0.2261946710584651,-0.24785175919532776,-0.23336884379386902
4500,-0.18221237390820802,-0.18510332703590393,-0.18926875293254852
4501,-0.12566370614359174,-0.10953851044178009,-0.1315084993839264
4502,-0.05969026041820607,-0.02541164681315422,-0.06397777050733566
4503,0.00942477796076938,0.0620499886572361,0.008171126246452332
4504,0.07853981633974483,0.14715681970119476,0.07927384972572327
4505,0.1413716694115407,0.22432993352413177,0.14359016716480255
4506,0.19477874452256716,0.2886282801628113,0.19583956897258759
4507,0.2293362637120549,0.3361397087574005,0.23198756575584412
4508,0.24818581963359368,0.36419737339019775,0.2502971887588501
4509,0.25132741228718347,0.37142759561538696,0.25183236598968506
4510,0.23876104167282428,0.357666015625,0.239283949136734
4511,0.21362830044410594,0.3237888216972351,0.21520812809467316
4512,0.18221237390820802,0.2715177536010742,0.1814461201429367
4513,0.13823007675795088,0.20325510203838348,0.13946983218193054
4514,0.0879645943005142,0.12198887765407562,0.09078457206487656
4515,0.03455751918948772,0.031273260712623596,0.03725805506110191
4516,-0.02199114857512855,-0.064751535654068,-0.018640201538801193
4517,-0.07853981633974483,-0.16136334836483002,-0.07394473999738693
4518,-0.1288052987971815,-0.2533471882343292,-0.12540580332279205
4519,-0.17278759594743864,-0.3352036476135254,-0.1694941520690918
4520,-0.20734511513692636,-0.40146660804748535,-0.20252010226249695
4521,-0.2261946710584651,-0.44707557559013367,-0.22140687704086304
4522,-0.2261946710584651,-0.46772900223731995,-0.22506839036941528
4523,-0.21676989309769573,-0.46016567945480347,-0.2142736166715622
4524,-0.18849555921538758,-0.42237570881843567,-0.18908998370170593
4525,-0.14765485471872028,-0.35378605127334595,-0.14788299798965454
4526,-0.0879645943005142,-0.25548288226127625,-0.089532770216465
4527,-0.00942477796076938,-0.13049936294555664,-0.015258505940437317
4528,0.07539822368615504,0.01586204580962658,0.07145211100578308
4529,0.17278759594743864,0.1758134961128235,0.16542062163352966
4530,0.2670353755551324,0.3392324447631836,0.2602638602256775
4531,0.3518583772020568,0.49445289373397827,0.34897905588150024
4532,0.42411500823462206,0.6297409534454346,0.42463240027427673
4533,0.47752208334564855,0.735041618347168,0.48081880807876587
4534,0.5057964172279567,0.8032927513122559,0.5126842260360718
4535,0.5089380098815465,0.8308596611022949,0.5193626880645752
4536,0.4900884539600077,0.8172545433044434,0.5034949779510498
4537,0.45553093477052,0.7646355628967285,0.467891663312912
4538,0.40212385965949354,0.6773935556411743,0.4151182472705841
4539,0.3361504139341079,0.5618017911911011,0.3486666977405548
4540,0.2607521902479529,0.4255945682525635,0.27318310737609863
4541,0.18535396656179778,0.27743011713027954,0.19402055442333221
4542,0.10995574287564276,0.1262630969285965,0.11674831807613373
4543,0.0439822971502571,-0.01932923123240471,0.04643384367227554
4544,-0.015707963267948967,-0.1518034040927887,-0.01313696801662445
4545,-0.05969026041820607,-0.26520389318466187,-0.05971986800432205
4546,-0.09424777960769379,-0.35553568601608276,-0.09284736216068268
4547,-0.11623892818282235,-0.4209052622318268,-0.11407893896102905
4548,-0.12566370614359174,-0.461402952671051,-0.12650413811206818
4549,-0.13194689145077132,-0.4787459075450897,-0.13363409042358398
4550,-0.13194689145077132,-0.4757615029811859,-0.13847339153289795
4551,-0.13194689145077132,-0.45582419633865356,-0.14309711754322052
4552,-0.13194689145077132,-0.42235317826271057,-0.14856800436973572
4553,-0.13194689145077132,-0.37842947244644165,-0.15497398376464844
4554,-0.1350884841043611,-0.32655471563339233,-0.16148249804973602
4555,-0.1350884841043611,-0.26854732632637024,-0.166489839553833
4556,-0.1350884841043611,-0.20556201040744781,-0.16800449788570404
4557,-0.13194689145077132,-0.13822026550769806,-0.16420002281665802
4558,-0.1288052987971815,-0.06683655828237534,-0.15367963910102844
4559,-0.11938052083641214,0.00828622654080391,-0.13493669033050537
4560,-0.09738937226128358,0.08653721958398819,-0.10561096668243408
4561,-0.05969026041820607,0.16670583188533783,-0.06319467723369598
4562,-0.012566370614359173,0.24676896631717682,-0.006988894194364548
4563,0.05026548245743669,0.3238034248352051,0.061025470495224
4564,0.11938052083641214,0.39406439661979675,0.1367323398590088
4565,0.1916371518689774,0.45324596762657166,0.21443796157836914
4566,0.26389378290154264,0.49689051508903503,0.2872667908668518
4567,0.32358404331974866,0.5208595991134644,0.3477255702018738
4568,0.3675663404700058,0.5217646956443787,0.388450562953949
4569,0.38641589639154456,0.4973008334636688,0.4043920338153839
4570,0.38013271108436497,0.4464840590953827,0.3948195278644562
4571,0.34871678454846705,0.3698389530181885,0.3603876233100891
4572,0.29530970943744056,0.2695782780647278,0.30136820673942566
4573,0.22305307840487532,0.14977264404296875,0.21961605548858643
4574,0.12566370614359174,0.01644790731370449,0.1198149099946022
4575,0.01884955592153876,-0.12253133952617645,0.009219706058502197
4576,-0.09110618695410401,-0.257948637008667,-0.1031489223241806
4577,-0.1916371518689774,-0.3801511824131012,-0.20778429508209229
4578,-0.2796017461694916,-0.4802331030368805,-0.2962139844894409
4579,-0.3455751918948773,-0.5511289834976196,-0.3608146607875824
4580,-0.3832743037379548,-0.5882892608642578,-0.3953503668308258
4581,-0.3895574890451343,-0.58985435962677,-0.39980483055114746
4582,-0.3675663404700058,-0.5565121173858643,-0.37765419483184814
4583,-0.32672563597333854,-0.4912525713443756,-0.3317420780658722
4584,-0.26389378290154264,-0.39911550283432007,-0.26615622639656067
4585,-0.18849555921538758,-0.28688040375709534,-0.1869322508573532
4586,-0.10995574287564276,-0.16262070834636688,-0.10128246247768402
4587,-0.02827433388230814,-0.035086967051029205,-0.016943130642175674
4588,0.0439822971502571,0.08705704659223557,0.05851559713482857
4589,0.10367255756846318,0.19603949785232544,0.11873256415128708
4590,0.14765485471872028,0.28568336367607117,0.15967537462711334
4591,0.16964600329384882,0.35187435150146484,0.18064197897911072
4592,0.17278759594743864,0.3927343785762787,0.18440474569797516
4593,0.16336281798666927,0.4085145890712738,0.17571061849594116
4594,0.15079644737231007,0.40126195549964905,0.15959185361862183
4595,0.1350884841043611,0.3743340075016022,0.14066289365291595
4596,0.12252211349000193,0.33184003829956055,0.1227913647890091
4597,0.11309733552923255,0.2781012952327728,0.10864642262458801
4598,0.10995574287564276,0.21721650660037994,0.09945844113826752
4599,0.10995574287564276,0.15278558433055878,0.0951300710439682
4600,0.10995574287564276,0.08780207484960556,0.09436734020709991
4601,0.10995574287564276,0.024684034287929535,0.09512408822774887
4602,0.10995574287564276,-0.03458788990974426,0.09536880254745483
4603,0.10995574287564276,-0.08826007694005966,0.09358304738998413
4604,0.10681415022205297,-0.1345701515674591,0.08896386623382568
4605,0.10053096491487339,-0.17155079543590546,0.08152742683887482
4606,0.09110618695410401,-0.1969410628080368,0.07217516005039215
4607,0.08168140899333463,-0.20824843645095825,0.06266990303993225
4608,0.07539822368615504,-0.20297394692897797,0.0553799644112587
4609,0.07539822368615504,-0.17896965146064758,0.052697792649269104
4610,0.07539822368615504,-0.13487298786640167,0.056298233568668365
4611,0.07853981633974483,-0.0705617368221283,0.06677274405956268
4612,0.0879645943005142,0.012415541335940361,0.08401182293891907
4613,0.10681415022205297,0.1104876771569252,0.10768478363752365
4614,0.13194689145077132,0.21789394319057465,0.13686305284500122
4615,0.16022122533307945,0.3268541097640991,0.16912850737571716
4616,0.1916371518689774,0.42820343375205994,0.20034459233283997
4617,0.21676989309769573,0.5124579071998596,0.2254391610622406
4618,0.2324778563656447,0.5710486173629761,0.23977923393249512
4619,0.23561944901923448,0.597338080406189,0.24061863124370575
4620,0.22305307840487532,0.587183952331543,0.22723621129989624
4621,0.19792033717615698,0.5391122102737427,0.19950062036514282
4622,0.15707963267948966,0.45434996485710144,0.15743860602378845
4623,0.10367255756846318,0.3368982672691345,0.10234019160270691
4624,0.04084070449666732,0.19361740350723267,0.03760881349444389
4625,-0.02827433388230814,0.0341162234544754,-0.031379684805870056
4626,-0.09424777960769379,-0.1298186480998993,-0.09807302057743073
4627,-0.15393804002589986,-0.2853977680206299,-0.15568500757217407
4628,-0.19792033717615698,-0.4204554557800293,-0.19800855219364166
4629,-0.21991148575128552,-0.5250601768493652,-0.2209475338459015
4630,-0.22305307840487532,-0.5925718545913696,-0.22469452023506165
4631,-0.21362830044410594,-0.6199188232421875,-0.21266396343708038
4632,-0.18849555921538758,-0.6072933673858643,-0.18829315900802612
4633,-0.15393804002589986,-0.5576446056365967,-0.15454906225204468
4634,-0.11309733552923255,-0.4761793315410614,-0.11494188010692596
4635,-0.07225663103256524,-0.36985450983047485,-0.0736008733510971
4636,-0.031415926535897934,-0.24680161476135254,-0.0346577912569046
4637,0.0031415926535897933,-0.11571024358272552,-0.0016320087015628815
4638,0.031415926535897934,0.014757359400391579,0.02312628924846649
4639,0.047123889803846894,0.13650056719779968,0.03882324695587158
4640,0.053407075111026485,0.24247373640537262,0.04616275057196617
4641,0.053407075111026485,0.3271005153656006,0.04687841236591339
4642,0.05026548245743669,0.38653329014778137,0.04312336444854736
4643,0.05026548245743669,0.418718546628952,0.036951273679733276
4644,0.05026548245743669,0.4233006238937378,0.03000824712216854
4645,0.05026548245743669,0.4014419913291931,0.023431945592164993
4646,0.05026548245743669,0.35564881563186646,0.017912186682224274
4647,0.05026548245743669,0.2896595001220703,0.013851586729288101
4648,0.05026548245743669,0.20838285982608795,0.011541379615664482
4649,0.05026548245743669,0.11781234294176102,0.011301450431346893
4650,0.05026548245743669,0.024831127375364304,0.013560809195041656
4651,0.05026548245743669,-0.06313575804233551,0.01885802112519741
4652,0.05026548245743669,-0.13862575590610504,0.027801429852843285
4653,0.05026548245743669,-0.19477176666259766,0.0411018505692482
4654,0.05969026041820607,-0.22599154710769653,0.05967740714550018
4655,0.07225663103256524,-0.2286258339881897,0.08451301604509354
4656,0.09738937226128358,-0.20143423974514008,0.1159391850233078
4657,0.12566370614359174,-0.1459246128797531,0.15266159176826477
4658,0.16022122533307945,-0.06651423871517181,0.1913079470396042
4659,0.19792033717615698,0.029538242146372795,0.22671648859977722
4660,0.22305307840487532,0.13256976008415222,0.252748966217041
4661,0.23876104167282428,0.23143276572227478,0.2638961374759674
4662,0.2324778563656447,0.3148435652256012,0.25708359479904175
4663,0.21048670779051615,0.37287992238998413,0.23058933019638062
4664,0.16964600329384882,0.39825305342674255,0.18248040974140167
4665,0.10367255756846318,0.38712552189826965,0.1125415563583374
4666,0.02199114857512855,0.3395278751850128,0.024446548894047737
4667,-0.07225663103256524,0.2595527768135071,-0.07395951449871063
4668,-0.16650441064025903,0.15534640848636627,-0.17181678116321564
4669,-0.24504422698000386,0.03864790126681328,-0.25710466504096985
4670,-0.2984513020910304,-0.07642578333616257,-0.3161378502845764
4671,-0.31730085801256913,-0.1753261238336563,-0.336410254240036
4672,-0.29530970943744056,-0.24524816870689392,-0.3155658543109894
4673,-0.23561944901923448,-0.27684828639030457,-0.2526583671569824
4674,-0.13194689145077132,-0.2651787996292114,-0.14778223633766174
4675,0.0031415926535897933,-0.21008725464344025,-0.007094088941812515
4676,0.16022122533307945,-0.11650213599205017,0.15704824030399323
4677,0.3204424506661589,0.005392557010054588,0.3270939290523529
4678,0.47438049069205873,0.14066141843795776,0.4830028712749481
4679,0.5874778262212914,0.27137699723243713,0.6064088344573975
4680,0.6565928646002668,0.37945857644081116,0.6774274110794067
4681,0.6597344572538566,0.4495498836040497,0.68392014503479
4682,0.6031857894892403,0.47082218527793884,0.6241071224212646
4683,0.48380526865282814,0.4375046491622925,0.4977041780948639
4684,0.30159289474462014,0.3489589989185333,0.3104372024536133
4685,0.07225663103256524,0.21020713448524475,0.0764666199684143
4686,-0.1759291886010284,0.032872527837753296,-0.18333113193511963
4687,-0.43353978619539146,-0.16473154723644257,-0.44388169050216675
4688,-0.6628760499074464,-0.3598152697086334,-0.6778759956359863
